"ResourceAgencyNum","ParentAgency","PublicName","AlternateName","ParentAgencyNum","MailingAddress1","MailingAddress2","MailingCity","MailingStateProvince","MailingPostalCode","MailingCountry","PhysicalAddress1","PhysicalAddress2","PhysicalCity","PhysicalCounty","PhysicalStateProvince","PhysicalPostalCode","PhysicalCountry","Latitude","Longitude","Phone1Number","Phone2Number","Phone3Number","Phone4Number","Phone5Number","PhoneFax","PhoneTTY","EmailAddressMain","WebsiteAddress","AgencyStatus","AgencyDescription","SearchHints","EnteredOn","UpdatedOn","Coverage","Categories"
53497048,"REL8 Okanagan","REL8 Okanagan",,0,"PO Box 20224",,"Kelowna","BC","V1Y 9H2","Canada","n/a",,"Kelowna",,"BC",,"Canada",49.88,-119.49,"250-575-4001",,,,,,,"rel8.okanagan@gmail.com","www.rel8okanagan.com","Active","Provides confidential peer-based services to individuals of all ages, genders, and sexual orientations who are living with HIV. <strong>Peer Compass </strong>mentors are specially trained community members who act as advocates for people living with HIV and can help explain living with HIV and self-care, connect people with services, assist with appointments, act as a liaison between care providers, and facilitate support and education. <strong>POZ Linx</strong> is a free video chat people living with HIV from across BC can connect. Meetings are held at 7 pm two Thursdays every month; see website for schedule. Offers a peer-delivered social group for people living with HIV to socialize and exchange knowledge and information. Meetings are held 7 pm to 9 pm on the first and third Tuesday of each month in Kelowna. Other services include reiki, massage, haircuts, manicures, pedicures, and access to recreation passes.","53497048",11/29/2017 14:33:00,11/29/2017 15:48:00,"BC - Kelowna;","HAIRCUTS/GROOMING * hiv/aids * sexual orientation; MASSAGE THERAPY * hiv/aids * sexual orientation; HAIRCUTS/GROOMING * gender identity * hiv/aids; ADVOCACY * hiv/aids; ADVOCACY * gender identity * hiv/aids; MENTORING * hiv/aids; MENTORING * hiv/aids * sexual orientation; MENTORING * gender identity * hiv/aids; HAIRCUTS/GROOMING * hiv/aids; MASSAGE THERAPY * hiv/aids; ADVOCACY * hiv/aids * sexual orientation; MASSAGE THERAPY * gender identity * hiv/aids; RECREATION * hiv/aids; RECREATION * gender identity * hiv/aids; RECREATION * hiv/aids * sexual orientation;"
42682451,"Royal Canadian Marine Search and Rescue (RCM-SAR)","RCM-SAR Station 101 - Southern Interior",,17120724,"5780 Canary Drive",,"Vernon","BC","V1H 1R1","Canada","5780 Canary Drive",,"Vernon",,"BC","V1H 1R1","Canada",50.24,-119.30,"778-352-1780","1-800-665-4757",,,,,,"station101@rcmsar.com","rcmsar.com/rescue-stations/sar-prevention/southern-interior","Active","Promotes boat safety, conducts on-water and shore-based pleasure craft safety checks, and patrols Okanagan Lake for boat safety and license checks. Does not provide search and rescue operations. Station hours vary.","Royal Canadian Marine Search and Rescue (RCM-SAR) 42682451",11/9/2016 10:53:00,3/27/2017 11:44:00,"BC - Vernon; BC - Penticton; BC - Kelowna;","EDUCATION (public awareness) * marine * recreation * safety;"
46224003,"Seniors Outreach and Resource Centre","Better at Home - Central Okanagan",,13094061,"115-2065 Benvoulin Court",,"Kelowna","BC","V1W 0A5","Canada","115-2065 Benvoulin Court",,"Kelowna",,"BC","V1W 0A5","Canada",49.87,-119.44,"250-861-6180 Local 205",,,,,"250-861-6153",,"betterathome@seniorsoutreach.ca","www.seniorsoutreach.ca","Active","Assists seniors age 65 and over who are in general good health, but require help with non-medical daily tasks to maintain independent living within their homes and remain connected to their communities. Services include light housekeeping, grocery shopping, friendly visits, snow shovelling, minor home repairs, light yard work, and transportation to medical and other critical appointments. Serves Kelowna, West Kelowna, Lake Country, and Peachland. Fees are on a sliding scale based on income. Office hours are 9 am to 4 pm Monday to Friday. Funded by Ministry of Health (MOH) and managed by United Way of the Lower Mainland (UWLM).","Seniors Outreach and Resource Centre 46224003",2/28/2017 14:43:00,2/28/2017 16:11:00,"BC - Kelowna; BC - West Kelowna; BC - Peachland; BC - Lake Country;","HOUSEKEEPING * Seniors; SHOPPING ASSISTANCE * Seniors; TRANSPORTATION * health care (medical) * Seniors; VISITING * Seniors; REPAIRS/MAINTENANCE * home/garden * Seniors; REPAIRS/MAINTENANCE * home/garden * weather * Seniors;"
13094061,"Seniors Outreach and Resource Centre","Seniors Outreach and Resource Centre","Seniors Outreach Services Society",0,"115-2065 Benvoulin Court",,"Kelowna","BC","V1W 0A5","Canada","115-2065 Benvoulin Court",,"Kelowna",,"BC","V1W 0A5","Canada",49.87,-119.44,"250-861-6180",,,,,"250-861-6153",,"seniorvi@telus.net","www.seniorsoutreach.ca","Active","Provides free programs and services for seniors living in Kelowna, West Kelowna, Lake Country, and Peachland, including information and referral services. Through <strong>Eldernet</strong>, volunteers offer computer mentoring and basic skills training on computers and other electronic devices. The <strong>Regional Housing Program</strong> consists of an outreach worker who assists with housing and resource options, low-income housing applications, and rent subsidy forms; service is available from 1 pm to 3 pm Tuesdays. Publishes a 'Seniors Regional Housing Directory', and the 'ElderGuide', a local directory of resources for seniors. Office hours are 9 am to 4 pm Monday to Friday. Nonprofit, registered charity.","13094061",5/30/2013 10:12:00,3/1/2017 10:10:00,"BC - Kelowna - ; BC - West Kelowna; BC - Lake Country; BC - Peachland;","ADVOCACY * housing * Seniors; MENTORING * computing * youth * Seniors; INFORMATION AND REFERRAL * Seniors; DIRECTORIES * Seniors;"
46032447,"Service Canada","Service Canada Centre - Kelowna",,9491025,"106-471 Queensway Avenue",,"Kelowna","BC","V1Y 6S5","Canada","106-471 Queensway Avenue",,"Kelowna",,"BC","V1Y 6S5","Canada",49.88,-119.49,"1-800-O-CANADA (1-800-622-6232)","1-800-926-9105",,,,,,,"www.servicecanada.gc.ca/tbsc-fsco/sc-dsp.jsp?rc=5987&lang=eng","Active","Provides in-person access to a wide range of federal government services and benefits. Many services are also offered online, by phone, or by mail. Provides computers, printers, and internet to access all Government of Canada websites, including Job Bank. Services include topics related to employment, financial assistance, and personal identification, such as Canada Pension Plan (CPP), Old Age Security (OAS), Employment Insurance (EI), Social Insurance Numbers (SIN), birth certificates, Records of Employment (ROE), tax credits, and direct deposit. Also offers Veterans Affairs Canada (VAC) services for veterans and their families. As a <strong>Passport Receiving Agent</strong>, accepts standard passport applications and sends to the Passport Program for processing. Wheelchair accessible. Service offered in English and French, with telephone interpretation for many other languages. Hours are 8:30 am to 4 pm Monday to Friday.","Service Canada 46032447",2/24/2017 10:22:00,6/2/2017 16:32:00,"BC - Kelowna;","FINANCIAL ASSISTANCE * children * day care * taxes * Parents; FINANCIAL ASSISTANCE * employment * legal issues * Workers; FINANCIAL ASSISTANCE * labour relations * Workers; INFORMATION AND REFERRAL * government (federal) * Veterans; PENSIONS * Veterans; FINANCIAL ASSISTANCE * Veterans; FINANCIAL ASSISTANCE * Employment Insurance Recipients; INFORMATION AND REFERRAL * government (federal); PASSPORTS; DOCUMENTS * social insurance; DOCUMENTS * birth; DOCUMENTS * personal identity; DOCUMENTS * employment; FINANCIAL ASSISTANCE * training * vocation/career; DIRECTORIES * employment search assistance; FUNDING * employment * workers * Employers; FUNDING * employment * students * Employers; PENSIONS * Seniors; PENSIONS * death/dying * Significant Others; PENSIONS * disability * Seniors; PENSIONS * seniors * Significant Others; FINANCIAL ASSISTANCE * Seniors; FINANCIAL ASSISTANCE * disability * Seniors; FINANCIAL ASSISTANCE * seniors * Significant Others; FINANCIAL ASSISTANCE * foreign * Seniors; FINANCIAL ASSISTANCE * death/dying * Significant Others; INSURANCE * employment; FINANCIAL ASSISTANCE * unemployment; FINANCIAL ASSISTANCE * fishing/hunting * unemployment; FINANCIAL ASSISTANCE * children * health conditions * unemployment * Parents; FINANCIAL ASSISTANCE * health conditions * unemployment; FINANCIAL ASSISTANCE * unemployment * Parents; FINANCIAL ASSISTANCE * life-threatening illness * unemployment * Caregivers; INFORMATION AND REFERRAL * assessment * certification and licensing * foreign * Immigrants/Ethnocultural Groups; INFORMATION AND REFERRAL * assessment * education (post-secondary) * foreign * Immigrants/Ethnocultural Groups; INFORMATION AND REFERRAL * assessment * certification and licensing * foreign * Refugees; INFORMATION AND REFERRAL * assessment * education (post-secondary) * foreign * Refugees;"
49999858,"Shoe Bank Canada","Shoe Bank Canada",,0,"c/o Jim Belshaw, Roy's Shoes Boots and Repairs","1627 Ellis Street","Kelowna","BC","V1Y 2A8","Canada","n/a",,,,"BC",,"Canada",49.88,-119.49,"1-844-94-SHOES (74637)",,,,,,,"info@shoebankcanada.com","www.shoebankcanada.com","Active","A social enterprise that distributes shoes for free to people in need across Canada; available through social agencies such as food banks. Collects shoes from warehouses of footwear companies and donations from the public. A referral is required from a social agency. Hours vary. Registered charity.","49999858",6/23/2017 17:07:00,12/7/2017 16:15:00,"Canada; BC; BC - Kelowna;","CLOTHING; DONATIONS ACCEPTED * clothing;"
50637690,"Skilled Trades Employment Program (STEP) - Kelowna","Skilled Trades Employment Program (STEP) - Kelowna",,0,"104-151 Commercial Drive",,"Kelowna","BC","V1X 7W2","Canada","104-151 Commercial Drive",,"Kelowna",,"BC","V1X 7W2","Canada",49.91,-119.38,"250-491-7330",,,,,,,"stepsouth@bccassn.com","www.stepbc.ca","Active","Provides free employment connection services for individuals in skilled trades. Offers connection to employment opportunities for individuals with certifications in the skilled trades (construction-related) who are ready to work. Also helps eligible individuals connect to training courses or programs, obtain materials needed for work, and other connections to move skills towards apprenticeship and beyond. Services are based on the individual's needs and can include job placement, workplace skills, job search assistance, and dedicated training courses. Operated by British Columbia Construction Association. Funded by Government of BC and Government of Canada.","50637690",7/10/2017 15:40:00,7/24/2017 9:55:00,"BC - Kelowna;","EMPLOYMENT SEARCH ASSISTANCE * construction;"
54789607,"Society of Hope","Society of Hope",,0,"101-2055 Benvoulin Court",,"Kelowna","BC","V1W 2C7","Canada","101-2055 Benvoulin Court",,"Kelowna",,"BC","V1W 2C7","Canada",49.87,-119.43,"778-478-7977",,,,,,,,"societyofhope.org","Active","Provides subsidized housing for low-income families, seniors, women, and women with children in the Central Okanagan. Subsidized rental units are approximately 30% of the applicant's gross monthly income, and affordable rental units are set at a flat rental rate, based on the number of occupants. Units are available to families with dependent children (at least 40% custody of the children) under 19 years of age, or infirm dependent children over 18 years of age. Seniors units are available to at adults least 55 years of age. Modified units are available to adults at least 45 years of age who require the use of a wheelchair or walker. Women's short-term housing is available for a period of up to one year to women who are least 19 years of age and have been drug and alcohol addiction free for six months; male children 11 years of age or younger will be accepted. Application forms are available through the website. Administration hours are 9 am to 1 pm Monday to Friday.","54789607",2/16/2018 14:37:00,2/23/2018 9:52:00,"BC - Oyama; BC - Lake Country; BC - Kelowna; BC - West Kelowna; BC - Peachland;","HOUSING * Families; HOUSING * Seniors; HOUSING * Women;"
9510092,"Society of Saint Vincent de Paul of Central Okanagan","Ozanam Recovery House",,50444900,"PO Box 22114, Capri Post Office",,"Kelowna","BC","V1Y 9N9","Canada","2629 Richter Street",,"Kelowna",,"BC","V1Y 2R3","Canada",49.86,-119.48,"778-214-4872","250-762-HOPE (250-762-4673)",,,,"250-762-4630",,"hope1@ozanamhouse.com","www.ozanamhouse.com","Active","A 19-bed second-stage recovery home for men recovering from addictions; applicants must be age 25 to 55 and completed the detox process. Residents must make a commitment to be alcohol- and drug-free, and demonstrate a willingness to work on rebuilding their confidence, skills, and dignity. Holistic recovery approach includes relapse prevention and life skills training. Mandatory attendance of in-house group counselling is required. Men may work or study after three months. Accepts methadone, suboxone,· and concurrent disorder clients if stabilized on medication. Accepts applicants receiving income assistance from MSD and provides $95 comfort allowance. Private pay fees are on a sliding scale depending on income. Stay is up to two years in six-month increments. Accepts self-referrals. Staffed 24 hours; intake hours are 8 am to 1 pm Monday to Friday.","Society of Saint Vincent de Paul of Central Okanagan 9510092",9/2/2008 0:00:00,7/10/2017 15:18:00,"BC - Kelowna - ;","RECOVERY HOUSES * Men; RECOVERY HOUSES * probation/parole * Men * Offenders; RECOVERY HOUSES * substitution therapy * Men;"
50444900,"Society of Saint Vincent de Paul of Central Okanagan","Society of Saint Vincent de Paul of Central Okanagan","Society of St Vincent de Paul of Central Okanagan",0,"839 Sutherland Avenue",,"Kelowna","BC","V1Y 5X4","Canada","n/a",,"Kelowna",,"BC",,"Canada",49.88,-119.49,"250-826-5562","250-860-2536","250-762-2577","250-801-5905","250-765-0800",,,,"www.ssvpokv.ca","Active","Supplies emergency food and support to people struggling with poverty through a network of Catholic parishes. Serves Kelowna, Rutland, and West Kelowna.<br /><br /><u>Immaculate Conception</u>:·839 Sutherland Road, Kelowna; serves downtown area (from Bernard Avenue to Raymer Avenue, and Okanagan Lake to Benvoulin Road)<br /><br /><u>St Charles Garnier</u>: 3645 Benvoulin Road, Kelowna; serves lower Mission area (south of Raymer Road) and East Kelowna<br /><br /><u>St Pius X</u>: 1077 Fuller Avenue, Kelowna; serves Bernard Avenue north to Glenmore area<br /><br /><u>Our Lady of Lourdes</u>: 2547 Hebert Road, West Kelowna; serves West Kelowna (from the bridge) to Peachland<br /><br /><u>St Theresa</u>: 780 Rutland Road, Kelowna; serves Rutland","50444900",7/5/2017 12:09:00,2/13/2018 15:00:00,"BC - Kelowna; BC - Rutland; BC - West Kelowna;","FOOD (groceries) * emergency;"
48212008,"Spinal Cord Injury BC (SCI-BC)","Peer Support Program",,9487531,,,,"BC",,"Canada","Head Office","780 SW Marine Drive","Vancouver",,"BC","V6P 5Y7","Canada",49.20,-123.12,"604-324-3611",,,,,"604-326-1229",,"info@sci-bc.ca","sci-bc.ca/what-we-do/peer-support-program/","Active","Helps people with spinal cord injuries and related disabilities overcome the challenges of living in a wheelchair by building communities of support. Coffee groups meet regularly and peer events offer opportunities to socialize and participate in a range of activities. An events calendar is available online. The program also provides one-on-one <strong>Peer Matching</strong>, connecting new participants with someone in the area who has gone through similar challenges as a result of their injury or disability. Peer matches typically last for two hours and are one-time encounters. <strong>Peer Mentoring</strong> matches participants with a trained peer mentor who shares a similar background. Participants and mentors meet monthly for at least one year. Application to Peer Matching and Peer Mentoring is through Peer Program coordinators.<br /><br /><u>Peer Program Coordinators</u><br />Chilliwack: 604-378-8378<br />Fort St John: 250-787-1912<br />Nanaimo: 250-616-1186<br />Prince George: 250-563-6942<br />Quesnel: 250-255-0447<br />Vancouver: 604-714-4185, 604-324-3611, 604-326-1230, 604-714-4185<br />Vernon: 250-308-2983","Spinal Cord Injury BC (SCI-BC) 48212008",5/2/2017 16:44:00,4/4/2018 14:28:00,"BC - Chilliwack; BC - Fort St John; BC - Nanaimo; BC - Vernon; BC - Campbell River; BC - Courtenay; BC - Delta; BC - Richmond; BC - Duncan; BC - Kamloops; BC - Kelowna; BC - Langley; BC - Prince George; BC - Quesnel; BC - Surrey; BC - Terrace; BC - Vancouver; BC - Williams Lake;","SUPPORT GROUPS * disability (physical); SUPPORT GROUPS * paraplegia/quadriplegia; SUPPORT GROUPS * spinal cord injury; RECREATION * disability (physical); RECREATION * paraplegia/quadriplegia; RECREATION * spinal cord injury; MENTORING * disability (physical); MENTORING * spinal cord injury; MENTORING * paraplegia/quadriplegia;"
